,TEMP_PLAYER_ID,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH
30,,203087,Jeremy,Lamb,Jeremy Lamb,SG,76.0,6' 4'',77.25,6' 5.25'',179.2,83.0,6' 11'',102.0,8' 6'',4.5,8.75,9.25
31,,203086,Meyers,Leonard,Meyers Leonard,C,83.75,6' 11.75'',85.25,7' 1.25'',249.8,87.0,7' 3'',108.0,9' 0'',5.7,9.25,11.0
32,,203081,Damian,Lillard,Damian Lillard,PG,73.75,6' 1.75'',74.75,6' 2.75'',188.8,79.75,6' 7.75'',95.5,7' 11.5'',5.9,8.75,9.75
33,,203159,Scott,Machado,Scott Machado,PG,73.0,6' 1'',74.0,6' 2'',205.8,76.0,6' 4'',94.5,7' 10.5'',5.8,8.5,9.5
34,,203088,Kendall,Marshall,Kendall Marshall,PG,75.25,6' 3.25'',76.25,6' 4.25'',198.4,77.5,6' 5.5'',96.0,8' 0'',7.8,8.5,9.0
35,,203097,Fab,Melo,Fab Melo,C,82.75,6' 10.75'',84.0,7' 0'',255,86.5,7' 2.5'',110.0,9' 2'',9.2,9.0,10.0
36,,203114,Khris,Middleton,Khris Middleton,SF,78.75,6' 6.75'',80.25,6' 8.25'',216.2,82.75,6' 10.75'',103.0,8' 7'',7.8,9.0,9.0
37,,203121,Darius,Miller,Darius Miller,SF-SG,78.0,6' 6'',79.5,6' 7.5'',233.4,81.0,6' 9'',101.0,8' 5'',7.5,8.5,8.75
38,,203113,Quincy,Miller,Quincy Miller,SF,80.75,6' 8.75'',82.0,6' 10'',218.7,85.25,7' 1.25'',105.0,8' 9'',7.8,9.25,10.25
39,,203183,Tony,Mitchell,Tony Mitchell,SG,77.25,6' 5.25'',78.25,6' 6.25'',216.4,82.0,6' 10'',100.0,8' 4'',5.7,8.5,10.0
40,,203102,Arnett,Moultrie,Arnett Moultrie,PF,81.5,6' 9.5'',82.75,6' 10.75'',232.8,86.25,7' 2.25'',106.5,8' 10.5'',7.7,9.25,9.25
41,,203122,Kevin,Murphy,Kevin Murphy,SG,77.0,6' 5'',78.25,6' 6.25'',194,78.75,6' 6.75'',99.0,8' 3'',5.8,8.5,8.5
42,,203094,Andrew,Nicholson,Andrew Nicholson,PF,80.5,6' 8.5'',81.5,6' 9.5'',234,88.0,7' 4'',107.0,8' 11'',7.6,10.0,10.75
43,,203124,Kyle,O'Quinn,Kyle O'Quinn,PF,80.5,6' 8.5'',82.0,6' 10'',240.8,88.75,7' 4.75'',106.5,8' 10.5'',8.0,9.5,10.0
44,,203101,Miles,Plumlee,Miles Plumlee,PF-C,82.5,6' 10.5'',83.75,6' 11.75'',252.4,84.75,7' 0.75'',105.5,8' 9.5'',11.4,9.25,9.0
45,,203085,Austin,Rivers,Austin Rivers,SG-PG,75.5,6' 3.5'',77.0,6' 5'',202.8,79.25,6' 7.25'',96.5,8' 0.5'',6.2,8.5,10.0
46,,203080,Thomas,Robinson,Thomas Robinson,PF,79.75,6' 7.75'',80.75,6' 8.75'',244.2,87.25,7' 3.25'',106.0,8' 10'',5.0,9.75,10.5
47,,203082,Terrence,Ross,Terrence Ross,SG-SF,78.0,6' 6'',79.0,6' 7'',196.6,79.25,6' 7.25'',100.5,8' 4.5'',3.2,8.75,10.25
48,,203107,Tomas,Satoransky,Tomas Satoransky,PG-SG,78.5,6' 6.5'',79.5,6' 7.5'',200.6,79.25,6' 7.25'',100.0,8' 4'',5.2,8.5,9.5
49,,203118,Mike,Scott,Mike Scott,PF,79.25,6' 7.25'',80.75,6' 8.75'',240.8,82.75,6' 10.75'',104.0,8' 8'',10.6,8.5,9.0
50,,203156,Henry,Sims,Henry Sims,C-PF,82.0,6' 10'',83.75,6' 11.75'',241.2,88.0,7' 4'',108.0,9' 0'',7.7,9.25,10.0
51,,203096,Jared,Sullinger,Jared Sullinger,PF,79.75,6' 7.75'',81.0,6' 9'',268.2,85.25,7' 1.25'',105.5,8' 9.5'',10.7,9.25,9.75
52,,203106,Jeff,Taylor,Jeff Taylor,SF-SG,78.0,6' 6'',79.25,6' 7.25'',212.8,78.25,6' 6.25'',101.5,8' 5.5'',4.2,8.25,9.75
53,,12507,Jordan,Taylor,Jordan Taylor,PG,73.0,6' 1'',74.0,6' 2'',192.8,75.0,6' 3'',92.5,7' 8.5'',5.5,8.25,9.5
54,,203116,Tyshawn,Taylor,Tyshawn Taylor,PG,74.75,6' 2.75'',76.0,6' 4'',177,78.25,6' 6.25'',97.5,8' 1.5'',4.2,8.75,8.75
55,,203104,Marquis,Teague,Marquis Teague,PG,73.0,6' 1'',74.0,6' 2'',179.8,79.25,6' 7.25'',96.5,8' 0.5'',6.3,8.25,7.75
56,,203138,Hollis,Thompson,Hollis Thompson,SF,78.75,6' 6.75'',80.0,6' 8'',206,81.5,6' 9.5'',102.5,8' 6.5'',6.0,8.25,9.75
57,,203079,Dion,Waiters,Dion Waiters,SG,74.5,6' 2.5'',76.0,6' 4'',221,79.25,6' 7.25'',98.0,8' 2'',8.5,8.5,9.5
58,,203091,Royce,White,Royce White,PF,79.0,6' 7'',80.0,6' 8'',260.6,84.0,7' 0'',104.5,8' 8.5'',10.6,9.5,11.5
59,,203100,Tony,Wroten,Tony Wroten,PG,76.75,6' 4.75'',78.0,6' 6'',203.2,81.0,6' 9'',101.0,8' 5'',5.2,8.0,9.0
60,,203092,Tyler,Zeller,Tyler Zeller,PF-C,83.25,6' 11.25'',84.5,7' 0.5'',247.4,84.0,7' 0'',104.5,8' 8.5'',6.4,9.0,9.75
0,,203500,Steven,Adams,Steven Adams,C,82.75,6' 10.75'',84.0,7' 0'',254.5,88.5,7' 4.5'',109.5,9' 1.5'',6.65,9.5,11.0
1,,203505,Vander,Blue,Vander Blue,SG,75.5,6' 3.5'',77.25,6' 5.25'',197.4,78.0,6' 6'',100.5,8' 4.5'',4.6,8.5,9.5
2,,203485,Lorenzo,Brown,Lorenzo Brown,PG,76.0,6' 4'',77.25,6' 5.25'',189.2,79.0,6' 7'',100.0,8' 4'',3.95,8.25,8.5
3,,203493,Reggie,Bullock,Reggie Bullock,SG-SF,77.75,6' 5.75'',79.0,6' 7'',199.8,80.75,6' 8.75'',102.0,8' 6'',6.95,8.5,9.0
4,,203504,Trey,Burke,Trey Burke,PG,71.75,5' 11.75'',73.25,6' 1.25'',187,77.5,6' 5.5'',97.5,8' 1.5'',6.9,8.25,8.75
5,,203484,Kentavious,Caldwell-Pope,Kentavious Caldwell-Pope,SG,76.5,6' 4.5'',77.5,6' 5.5'',203.6,80.0,6' 8'',100.5,8' 4.5'',6.45,8.5,9.0
6,,203477,Isaiah,Canaan,Isaiah Canaan,PG,71.0,5' 11'',72.0,6' 0'',188.4,76.5,6' 4.5'',94.5,7' 10.5'',5.9,8.25,9.5
7,,203478,Jackie,Carmichael,Jackie Carmichael,PF,79.5,6' 7.5'',81.0,6' 9'',241.2,85.5,7' 1.5'',107.0,8' 11'',5.8,9.0,10.25
8,,203487,Michael,Carter-Williams,Michael Carter-Williams,PG,76.75,6' 4.75'',77.75,6' 5.75'',184.4,79.25,6' 7.25'',101.0,8' 5'',4.4,7.5,8.5
9,,12524,Will,Clyburn,Will Clyburn,SF-SG,77.75,6' 5.75'',79.0,6' 7'',210.4,84.25,7' 0.25'',105.0,8' 9'',6.85,9.25,10.25
10,,203496,Robert,Covington,Robert Covington,SF-PF,78.25,6' 6.25'',79.5,6' 7.5'',208.6,85.75,7' 1.75'',106.0,8' 10'',4.7,9.0,8.5
11,,203459,Allen,Crabbe,Allen Crabbe,SG,77.25,6' 5.25'',78.25,6' 6.25'',197.4,83.25,6' 11.25'',103.5,8' 7.5'',4.65,8.25,8.5
12,,203552,Seth,Curry,Seth Curry,SG,73.0,6' 1'',75.0,6' 3'',179.2,76.0,6' 4'',97.5,8' 1.5'',9.6,8.0,8.25
13,,203561,Brandon,Davies,Brandon Davies,PF,80.5,6' 8.5'',82.25,6' 10.25'',241.8,85.5,7' 1.5'',108.5,9' 0.5'',8.6,9.0,11.0
14,,203473,Dewayne,Dedmon,Dewayne Dedmon,C,82.0,6' 10'',83.5,6' 11.5'',238.8,88.0,7' 4'',109.0,9' 1'',8.35,9.0,11.0
15,,203476,Gorgui,Dieng,Gorgui Dieng,C,81.75,6' 9.75'',82.75,6' 10.75'',229.6,87.5,7' 3.5'',111.5,9' 3.5'',5.35,9.0,10.0
16,,203516,James,Ennis,James Ennis,SF,77.75,6' 5.75'',79.0,6' 7'',200.8,83.5,6' 11.5'',104.5,8' 8.5'',4.5,8.5,8.75
17,,203467,Carrick,Felix,Carrick Felix,SF-SG,76.75,6' 4.75'',78.25,6' 6.25'',202.6,81.25,6' 9.25'',103.5,8' 7.5'',3.3,8.5,9.5
18,,203479,Jamaal,Franklin,Jamaal Franklin,SG-SF,76.0,6' 4'',77.25,6' 5.25'',190.8,83.25,6' 11.25'',103.5,8' 7.5'',8.25,8.5,8.25
19,,203497,Rudy,Gobert,Rudy Gobert,C,84.5,7' 0.5'',86.0,7' 2'',237.6,92.5,7' 8.5'',115.0,9' 7'',4.4,9.75,10.0
20,,203462,Archie,Goodwin,Archie Goodwin,SG,75.75,6' 3.75'',77.25,6' 5.25'',189,81.5,6' 9.5'',102.0,8' 6'',4.55,8.5,9.0
21,,203475,Erick,Green,Erick Green,PG,73.5,6' 1.5'',75.0,6' 3'',178.2,77.75,6' 5.75'',98.0,8' 2'',4.35,8.5,9.0
22,,203501,Tim,Hardaway Jr.,Tim Hardaway Jr.,SG,76.5,6' 4.5'',78.25,6' 6.25'',199.4,79.0,6' 7'',101.0,8' 5'',6.05,8.0,9.25
23,,203524,Solomon,Hill,Solomon Hill,SF,77.5,6' 5.5'',79.0,6' 7'',226,81.0,6' 9'',103.0,8' 7'',7.6,9.0,10.5
24,,203494,Richard,Howell,Richard Howell,PF,78.25,6' 6.25'',79.5,6' 7.5'',249.6,82.25,6' 10.25'',105.5,8' 9.5'',8.75,8.75,9.5
25,,203470,Colton,Iverson,Colton Iverson,C,82.5,6' 10.5'',84.0,7' 0'',262.8,86.0,7' 2'',110.0,9' 2'',9.6,9.25,9.5
26,,203510,Pierre,Jackson,Pierre Jackson,PG,69.5,5' 9.5'',70.5,5' 10.5'',176,70.0,5' 10'',90.0,7' 6'',4.5,7.5,8.25
27,,203511,Grant,Jerrett,Grant Jerrett,PF,80.75,6' 8.75'',82.25,6' 10.25'',232,86.0,7' 2'',109.0,9' 1'',10.05,8.5,9.25
28,,203509,Myck,Kabongo,Myck Kabongo,PG,73.25,6' 1.25'',74.75,6' 2.75'',180.4,78.25,6' 6.25'',98.0,8' 2'',6.0,8.25,9.0
29,,203483,Kenny,Kadji,Kenny Kadji,PF-C,80.75,6' 8.75'',82.0,6' 10'',241.6,87.0,7' 3'',106.5,8' 10.5'',7.45,9.0,10.25
30,,203527,Ryan,Kelly,Ryan Kelly,PF,81.75,6' 9.75'',83.75,6' 11.75'',228,83.5,6' 11.5'',110.0,9' 2'',14.75,9.0,10.0
31,,203499,Shane,Larkin,Shane Larkin,PG,70.25,5' 10.25'',71.5,5' 11.5'',170.8,70.75,5' 10.75'',89.5,7' 5.5'',3.8,7.5,8.75
32,,203495,Ricky,Ledo,Ricky Ledo,SG,76.75,6' 4.75'',78.0,6' 6'',197.2,79.25,6' 7.25'',102.5,8' 6.5'',10.25,8.5,9.25
33,,203458,Alex,Len,Alex Len,C,,,,,,87.5,7' 3.5'',,,6.4,9.0,10.75
34,,203466,CJ,Leslie,CJ Leslie,PF-SF,79.5,6' 7.5'',80.75,6' 8.75'',209.2,86.25,7' 2.25'',104.5,8' 8.5'',7.95,8.75,9.0
35,,203522,Trevor,Mbakwe,Trevor Mbakwe,PF,78.75,6' 6.75'',80.0,6' 8'',235.8,88.0,7' 4'',106.5,8' 10.5'',5.9,9.5,11.5
36,,203492,Ray,McCallum,Ray McCallum,PG,72.25,6' 0.25'',73.75,6' 1.75'',191.4,75.25,6' 3.25'',96.5,8' 0.5'',7.3,8.0,8.75
37,,203468,CJ,McCollum,CJ McCollum,PG-SG,74.25,6' 2.25'',75.25,6' 3.25'',197,78.25,6' 6.25'',96.5,8' 0.5'',8.6,8.0,9.5
38,,203463,Ben,McLemore,Ben McLemore,SG,75.5,6' 3.5'',76.75,6' 4.75'',189.2,79.75,6' 7.75'',100.5,8' 4.5'',5.0,8.75,9.5
39,,203502,Tony,Mitchell,Tony Mitchell,PF-SF,79.5,6' 7.5'',80.75,6' 8.75'',236.4,86.5,7' 2.5'',106.5,8' 10.5'',5.55,9.0,10.0
40,,203498,Shabazz,Muhammad,Shabazz Muhammad,SF-SG,76.75,6' 4.75'',78.25,6' 6.25'',221.8,83.0,6' 11'',104.5,8' 8.5'',9.0,9.0,10.0
41,,203513,Erik,Murphy,Erik Murphy,PF,80.75,6' 8.75'',81.5,6' 9.5'',239.8,82.5,6' 10.5'',108.0,9' 0'',7.95,8.75,9.75
42,,203488,Mike,Muscala,Mike Muscala,C-PF,82.25,6' 10.25'',83.5,6' 11.5'',230.2,85.0,7' 1'',108.0,9' 0'',6.8,8.5,9.0
43,,203457,Nerlens,Noel,Nerlens Noel,C,82.0,6' 10'',83.75,6' 11.75'',206.4,87.75,7' 3.75'',110.0,9' 2'',4.15,9.5,10.0
44,,203506,Victor,Oladipo,Victor Oladipo,SG,75.25,6' 3.25'',76.25,6' 4.25'',213.2,81.25,6' 9.25'',100.5,8' 4.5'',6.55,8.75,9.25
45,,203482,Kelly,Olynyk,Kelly Olynyk,PF-C,82.75,6' 10.75'',84.0,7' 0'',234,81.75,6' 9.75'',108.0,9' 0'',6.65,8.5,10.0
46,,203464,Brandon,Paul,Brandon Paul,SG,74.75,6' 2.75'',76.0,6' 4'',201,82.25,6' 10.25'',98.0,8' 2'',5.25,8.5,9.5
47,,203658,Norvel,Pelle,Norvel Pelle,PF-C,81.5,6' 9.5'',82.5,6' 10.5'',207.2,86.5,7' 2.5'',109.0,9' 1'',5.15,8.75,9.5
48,,203486,Mason,Plumlee,Mason Plumlee,C-PF,83.25,6' 11.25'',84.5,7' 0.5'',238.2,83.0,6' 11'',108.0,9' 0'',6.15,9.75,9.5
49,,203490,Otto,Porter,Otto Porter,SF,79.5,6' 7.5'',80.5,6' 8.5'',197.6,85.5,7' 1.5'',105.5,8' 9.5'',6.65,8.75,9.25
50,,203515,Phil,Pressey,Phil Pressey,PG,69.5,5' 9.5'',71.5,5' 11.5'',177,74.25,6' 2.25'',92.0,7' 8'',4.7,7.75,9.75
51,,203318,Glen,Rice,Glen Rice,SF-SG,76.5,6' 4.5'',77.75,6' 5.75'',210.8,81.25,6' 9.25'',101.5,8' 5.5'',8.45,8.5,9.0
52,,203460,Andre,Roberson,Andre Roberson,PF-SF,78.25,6' 6.25'',79.0,6' 7'',205.8,83.0,6' 11'',104.5,8' 8.5'',7.05,8.75,9.5
53,,203471,Dennis,Schroder,Dennis Schroder,PG,73.0,6' 1'',74.0,6' 2'',164.8,79.75,6' 7.75'',98.0,8' 2'',4.1,8.75,10.5
54,,203491,Peyton,Siva,Peyton Siva,PG,71.5,5' 11.5'',73.0,6' 1'',180.6,75.0,6' 3'',93.0,7' 9'',6.05,8.0,9.75
55,,203503,Tony,Snell,Tony Snell,SF-SG,78.0,6' 6'',79.25,6' 7.25'',198.2,83.5,6' 11.5'',105.5,8' 9.5'',4.85,9.0,9.5
56,,203480,James,Southerland,James Southerland,SF-PF,79.0,6' 7'',80.0,6' 8'',220.6,85.0,7' 1'',106.0,8' 10'',8.05,8.0,9.5
57,,203519,Adonis,Thomas,Adonis Thomas,SF,76.75,6' 4.75'',77.75,6' 5.75'',231.8,85.0,7' 1'',99.0,8' 3'',7.5,9.25,9.5
58,,203472,Deshaun,Thomas,Deshaun Thomas,SF,77.0,6' 5'',79.0,6' 7'',219.8,82.0,6' 10'',104.0,8' 8'',9.1,8.0,8.75
59,,203481,Jeff,Withey,Jeff Withey,C,82.75,6' 10.75'',84.5,7' 0.5'',221.8,86.0,7' 2'',110.5,9' 2.5'',8.65,9.0,9.75
60,,203489,Nate,Wolters,Nate Wolters,PG,75.5,6' 3.5'',76.75,6' 4.75'',196.4,75.75,6' 3.75'',98.0,8' 2'',5.5,8.25,8.75
61,,203523,BJ,Young,BJ Young,SG-PG,74.25,6' 2.25'',75.5,6' 3.5'',178.8,80.25,6' 8.25'',99.0,8' 3'',4.7,8.5,9.5
62,,203469,Cody,Zeller,Cody Zeller,C-PF,82.75,6' 10.75'',84.25,7' 0.25'',230,82.75,6' 10.75'',106.0,8' 10'',4.75,8.5,10.5
0,14000,,Jordan,Adams,Jordan Adams,SG,75.5,6' 3.5'',76.75,6' 4.75'',208.8,82.0,6' 10'',102.0,8' 6'',10.8,8.5,7.5
1,14001,,Kyle,Anderson,Kyle Anderson,SF,79.5,6' 7.5'',80.5,6' 8.5'',230.1,86.75,7' 2.75'',107.5,8' 11.5'',13.35,8.25,8.75
2,14002,,Thanasis,Antetokounmpo,Thanasis Antetokounmpo,SF,77.25,6' 5.25'',78.25,6' 6.25'',205.2,84.0,7' 0'',104.5,8' 8.5'',6.05,9.0,9.75
3,14003,,Isaiah,Austin,Isaiah Austin,PF,83.5,6' 11.5'',84.5,7' 0.5'',219.5,88.5,7' 4.5'',112.5,9' 4.5'',7.5,8.75,8.75
4,14004,,Jordan,Bachynski,Jordan Bachynski,PF,85.25,7' 1.25'',86.0,7' 2'',254.1,88.0,7' 4'',108.5,9' 0.5'',7.45,9.25,10.0
5,14005,,Cameron,Bairstow,Cameron Bairstow,PF,80.75,6' 8.75'',81.75,6' 9.75'',252.4,84.75,7' 0.75'',107.0,8' 11'',8.7,8.75,9.0
6,14006,,Khem,Birch,Khem Birch,PF,79.5,6' 7.5'',81.25,6' 9.25'',208.8,85.0,7' 1'',107.0,8' 11'',6.0,9.0,8.5
7,14007,,Jabari,Brown,Jabari Brown,SG,75.0,6' 3'',76.25,6' 4.25'',201.9,80.25,6' 8.25'',100.0,8' 4'',6.05,9.0,9.25
8,14008,,Markel,Brown,Markel Brown,SG,74.5,6' 2.5'',75.5,6' 3.5'',184.4,80.75,6' 8.75'',100.0,8' 4'',4.2,8.25,9.75
9,14062,,Alec,Brown,Alec Brown,PF,84.25,7' 0.25'',85.25,7' 1.25'',231.2,85.5,7' 1.5'',109.0,9' 1'',7.7,9.25,8.75
10,14009,,Deonte,Burton,Deonte Burton,PG,72.0,6' 0'',73.25,6' 1.25'',192.8,79.0,6' 7'',97.5,8' 1.5'',7.65,8.25,8.0
11,14010,,Jahii,Carson,Jahii Carson,PG,69.75,5' 9.75'',71.0,5' 11'',179.6,74.0,6' 2'',93.0,7' 9'',6.45,7.5,8.75
12,14011,,Semaj,Christon,Semaj Christon,PG,73.5,6' 1.5'',75.25,6' 3.25'',186,78.5,6' 6.5'',99.0,8' 3'',5.25,8.5,8.25
13,14012,,Jordan,Clarkson,Jordan Clarkson,PG,75.25,6' 3.25'',77.0,6' 5'',186.3,80.0,6' 8'',98.0,8' 2'',4.3,8.25,9.0
14,14013,,Aaron,Craft,Aaron Craft,PG,72.75,6' 0.75'',73.75,6' 1.75'',191.6,74.0,6' 2'',94.5,7' 10.5'',6.1,7.75,8.5
15,14014,,DeAndre,Daniels,DeAndre Daniels,SF,79.25,6' 7.25'',80.5,6' 8.5'',196,86.0,7' 2'',106.5,8' 10.5'',3.85,9.25,10.5
16,14015,,Spencer,Dinwiddie,Spencer Dinwiddie,PG,76.5,6' 4.5'',78.0,6' 6'',204.9,80.25,6' 8.25'',103.0,8' 7'',5.35,8.25,9.0
17,14016,,Cleanthony,Early,Cleanthony Early,SF,78.0,6' 6'',79.25,6' 7.25'',209.4,82.75,6' 10.75'',101.5,8' 5.5'',4.45,8.5,9.0
18,14017,,Melvin,Ejim,Melvin Ejim,SF,77.25,6' 5.25'',79.0,6' 7'',218.5,83.25,6' 11.25'',103.5,8' 7.5'',6.45,8.75,9.25
19,14019,,Tyler,Ennis,Tyler Ennis,PG,73.0,6' 1'',74.5,6' 2.5'',181.5,79.25,6' 7.25'',98.0,8' 2'',6.2,8.25,8.75
20,14020,,Dante,Exum,Dante Exum,SG,76.5,6' 4.5'',78.0,6' 6'',196.3,81.5,6' 9.5'',103.0,8' 7'',6.4,8.5,9.5
21,14021,,C.J.,Fair,C.J. Fair,SF,78.5,6' 6.5'',80.0,6' 8'',218.1,81.5,6' 9.5'',104.0,8' 8'',5.05,9.0,9.0
22,14022,,Aaron,Gordon,Aaron Gordon,PF,79.5,6' 7.5'',80.75,6' 8.75'',220.1,83.75,6' 11.75'',105.0,8' 9'',5.05,8.75,10.5
23,14023,,Jerami,Grant,Jerami Grant,SF,78.5,6' 6.5'',79.75,6' 7.75'',214,86.75,7' 2.75'',107.0,8' 11'',3.75,9.25,9.25
24,14024,,P.J.,Hairston,P.J. Hairston,SG,76.25,6' 4.25'',77.25,6' 5.25'',228.8,81.0,6' 9'',101.0,8' 5'',8.2,8.75,9.75
25,14025,,Gary,Harris,Gary Harris,SG,74.5,6' 2.5'',76.5,6' 4.5'',204.8,78.75,6' 6.75'',96.0,8' 0'',4.55,8.5,9.5
26,14026,,Joe,Harris,Joe Harris,SG,76.75,6' 4.75'',78.25,6' 6.25'',215,78.0,6' 6'',100.0,8' 4'',6.2,8.5,9.75
27,14027,,Rodney,Hood,Rodney Hood,SF,79.25,6' 7.25'',80.5,6' 8.5'',208.2,80.5,6' 8.5'',103.0,8' 7'',7.45,8.5,8.5
28,14028,,Cory,Jefferson,Cory Jefferson,PF,79.75,6' 7.75'',81.0,6' 9'',218.4,84.5,7' 0.5'',105.0,8' 9'',5.25,8.75,9.75
29,14029,,Nick,Johnson,Nick Johnson,SG,73.5,6' 1.5'',75.0,6' 3'',198,79.25,6' 7.25'',96.5,8' 0.5'',6.05,8.75,9.75
30,14030,,DeAndre,Kane,DeAndre Kane,PG,74.75,6' 2.75'',76.5,6' 4.5'',199.90,80.0,6' 8'',99.5,8' 3.5'',5.0,8.25,9.0
31,14031,,Sean,Kilpatrick,Sean Kilpatrick,SG,74.5,6' 2.5'',76.25,6' 4.25'',218.7,79.0,6' 7'',99.0,8' 3'',9.2,9.0,9.0
32,14032,,Alex,Kirk,Alex Kirk,PF,81.25,6' 9.25'',82.75,6' 10.75'',252,87.5,7' 3.5'',109.5,9' 1.5'',13.6,9.25,10.5
33,14033,,Zach,LaVine,Zach LaVine,PG,76.5,6' 4.5'',77.75,6' 5.75'',180.9,80.25,6' 8.25'',100.0,8' 4'',4.7,8.25,8.75
34,14034,,Devyn,Marble,Devyn Marble,SG,77.0,6' 5'',78.5,6' 6.5'',192.4,81.0,6' 9'',102.0,8' 6'',6.9,8.25,8.5
35,14039,,James,McAdoo,James McAdoo,PF,79.5,6' 7.5'',80.75,6' 8.75'',227.6,86.25,7' 2.25'',106.5,8' 10.5'',6.15,9.25,9.0
36,14035,,K.J.,McDaniels,K.J. McDaniels,SF,76.5,6' 4.5'',78.0,6' 6'',195.6,83.25,6' 11.25'',102.0,8' 6'',4.45,8.75,9.75
37,14036,,Doug,McDermott,Doug McDermott,SF,78.25,6' 6.25'',79.75,6' 7.75'',218,81.25,6' 9.25'',103.0,8' 7'',7.1,8.75,9.75
38,14038,,Jordan,McRae,Jordan McRae,SG,75.75,6' 3.75'',77.25,6' 5.25'',179.4,84.5,7' 0.5'',104.0,8' 8'',5.2,8.75,8.5
39,14040,,Shabazz,Napier,Shabazz Napier,PG,71.0,5' 11'',73.0,6' 1'',175.2,75.25,6' 3.25'',93.0,7' 9'',7.35,8.25,8.5
40,14041,,Johnny,O?Bryant III,Johnny O?Bryant III,PF,79.25,6' 7.25'',80.5,6' 8.5'',256.8,86.25,7' 2.25'',105.0,8' 9'',10.75,9.25,9.5
41,14043,,Lamar,Patterson,Lamar Patterson,SG,76.0,6' 4'',77.25,6' 5.25'',226,83.0,6' 11'',101.0,8' 5'',10.75,9.0,9.25
42,14044,,Adreian,Payne,Adreian Payne,PF,81.0,6' 9'',81.75,6' 9.75'',238.5,88.0,7' 4'',109.0,9' 1'',7.55,9.25,9.5
43,14045,,Elfrid,Payton,Elfrid Payton,PG,74.5,6' 2.5'',75.75,6' 3.75'',185.4,80.0,6' 8'',98.5,8' 2.5'',5.65,8.75,9.0
44,14046,,Dwight,Powell,Dwight Powell,PF,81.5,6' 9.5'',83.0,6' 11'',234.4,84.5,7' 0.5'',105.0,8' 9'',6.2,9.0,9.25
45,14047,,Julius,Randle,Julius Randle,PF,79.75,6' 7.75'',81.0,6' 9'',249.7,84.0,7' 0'',105.5,8' 9.5'',9.4,8.75,8.25
46,14048,,Glenn,Robinson III,Glenn Robinson III,SF,77.5,6' 5.5'',78.75,6' 6.75'',211.4,82.0,6' 10'',100.5,8' 4.5'',5.05,9.0,9.5
47,14049,,LaQuinton,Ross,LaQuinton Ross,SF,78.5,6' 6.5'',79.5,6' 7.5'',238.7,85.75,7' 1.75'',106.0,8' 10'',16.3,8.75,9.75
48,14050,,Marcus,Smart,Marcus Smart,PG,74.0,6' 2'',75.25,6' 3.25'',227.2,81.25,6' 9.25'',99.0,8' 3'',10.55,9.0,8.75
49,14051,,Russ,Smith,Russ Smith,PG,71.5,5' 11.5'',72.75,6' 0.75'',160,75.5,6' 3.5'',95.0,7' 11'',3.5,8.25,8.5
50,14052,,Nik,Stauskas,Nik Stauskas,SG,77.25,6' 5.25'',78.5,6' 6.5'',206.9,79.75,6' 7.75'',102.0,8' 6'',12.05,8.5,8.5
51,14053,,Jarnell,Stokes,Jarnell Stokes,PF,79.0,6' 7'',80.5,6' 8.5'',262.8,85.25,7' 1.25'',103.5,8' 7.5'',8.2,9.75,10.5
52,14054,,Xavier,Thames,Xavier Thames,PG,74.25,6' 2.25'',75.5,6' 3.5'',187,76.0,6' 4'',96.0,8' 0'',6.4,8.25,9.0
53,14055,,Noah,Vonleh,Noah Vonleh,PF,80.0,6' 8'',81.5,6' 9.5'',247.1,88.25,7' 4.25'',108.0,9' 0'',7.3,9.75,11.75
54,14056,,T.J.,Warren,T.J. Warren,SF,79.0,6' 7'',80.25,6' 8.25'',220.2,82.25,6' 10.25'',104.0,8' 8'',7.95,8.75,9.0
55,14058,,C.J.,Wilcox,C.J. Wilcox,SG,75.5,6' 3.5'',77.0,6' 5'',201,81.75,6' 9.75'',100.5,8' 4.5'',6.5,8.75,9.0
56,14061,,Kendall,Williams,Kendall Williams,PG,74.25,6' 2.25'',75.75,6' 3.75'',183,77.5,6' 5.5'',99.0,8' 3'',7.2,8.0,7.75
57,14059,,James,Young,James Young,SG,77.25,6' 5.25'',78.75,6' 6.75'',213.3,84.0,7' 0'',104.0,8' 8'',5.1,9.0,9.5
58,14060,,Patric,Young,Patric Young,PF,80.5,6' 8.5'',82.0,6' 10'',246.8,85.75,7' 1.75'',103.5,8' 7.5'',5.45,9.25,9.5
0,15000,,Cliff,Alexander,Cliff Alexander,PF-C,79.25,6' 7.25'',80.5,6' 8.5'',239.2,87.5,7' 3.5'',109.5,9' 1.5'',5.8,9.5,10.25
1,15001,,Justin,Anderson,Justin Anderson,SF-SG,77.25,6' 5.25'',78.25,6' 6.25'',230.6,83.75,6' 11.75'',101.0,8' 5'',5.0,8.5,9.5
2,15002,,Brandon,Ashley,Brandon Ashley,PF,79.25,6' 7.25'',80.5,6' 8.5'',228,87.75,7' 3.75'',105.0,8' 9'',8.8,9.0,9.5
